day_fraction,activity,irregularity,tempo,q,p
0.004166666666666667,0.3506004999999987,0.3864463580121704,0.32709548174442243,0.2731925780933067,0.002081711967545639
0.0125,0.44113375483871337,0.3713330505376345,0.35782355698924734,0.35672957096774127,-0.0038855602150537644
0.020833333333333332,0.5732764179245291,0.48223675754717,0.4726962292452828,0.4556539226415091,-0.005713261320754709
0.029166666666666667,0.33400774303405784,0.3793123013415897,0.3000934076367391,0.2757719927760575,0.00683021362229103
0.0375,0.26912328234183175,0.35569561661945226,0.24034780075542977,0.23354764966949945,-0.00201817941454202
0.04583333333333333,0.31320673797841064,0.3420002973503432,0.28690623748773325,0.26651629342492617,0.00020848086359175213
0.05416666666666667,0.5462949707366338,0.46165984056508574,0.4302382563067609,0.44172144298688193,-0.014853425832492417
0.0625,0.36032573968566195,0.28954315324165036,0.28240617681728886,0.2951008899803535,-0.00030772495088408745
0.07083333333333333,0.5219385172735784,0.43644827637721717,0.4394064211017741,0.41503416246498614,0.009365960784313732
0.07916666666666666,0.601918893385984,0.5500016416584402,0.488644061204344,0.47639277196446134,0.0023976298124383138
0.0875,0.6414939043743649,0.5533409898270599,0.525821037639878,0.5024730132248222,0.005606928789420136
0.09583333333333334,0.3960774191555124,0.363916184346035,0.3045786704428426,0.3171621719876409,-0.014438614830072102
0.10416666666666667,0.4036969521871857,0.33080727568667345,0.29958160122075295,0.32228759003051877,0.007971109867751786
0.1125,0.5505911648460804,0.46879053525322717,0.44532045878848037,0.441050383316783,0.0007541012909632525
0.12083333333333333,0.5311345014605671,0.5036203271665042,0.4554982891918209,0.41420220350535536,-0.002650955209347612
0.12916666666666668,0.5529070239282177,0.5321379910269188,0.47673292023928165,0.4316119282153534,0.003094694915254229
0.1375,0.4258940929772556,0.35699296834817057,0.3143112215628093,0.3262865341246293,-4.996142433234418e-05
0.14583333333333334,0.11920299999999903,0.0,0.0,0.10067026458752514,2.075653923541248e-05
0.15416666666666667,0.11925782470119427,0.0,0.0,0.10531120019920323,-1.9438247011952304e-05
0.1625,0.11920299999999903,0.0,0.0,0.10607337436932388,5.227043390514693e-07
