day_fraction,activity,irregularity,tempo,q,p
0.30416666666666664,0.1638618632812491,0.17500540917968763,0.13164924511718742,0.13225148730468744,-1.5888671875008131e-06
0.3125,0.6403463304812843,0.5910742449197862,0.528009681283422,0.5368124641711227,0.015381375401069534
0.32083333333333336,0.41794348521916536,0.6727024709480126,0.5488251141692144,0.35453730071355777,0.0005287482161060143
0.32916666666666666,0.3696904318637283,0.45121080561122234,0.352115399799599,0.29555352705410853,-0.009695253507014027
0.3375,0.46119146788991155,0.5019700071355762,0.43341428950051036,0.37514118144750247,0.0027434108053007206
0.3458333333333333,0.5678898234126989,0.710754152777778,0.5857414871031744,0.4376172410714284,0.0019967470238095265
0.3541666666666667,0.37874265527344136,0.3303376015624998,0.26935308203124986,0.29691171386718773,-0.0037522070312499952
0.3625,0.11920299999999905,0.0,0.0,0.09112297417355378,5.173243801652901e-05
0.37083333333333335,0.11920299999999903,0.0,0.0,0.09579591073219654,3.758575727181549e-05
0.37916666666666665,0.11920299999999903,0.0,0.0,0.09916442415169652,2.6316367265469098e-05
0.3875,0.11920299999999905,0.0,0.0,0.10151818319838045,1.797064777327934e-05
0.3958333333333333,0.11920299999999903,0.0,0.0,0.10310965826612899,1.2069556451612933e-05
0.4041666666666667,0.11920299999999903,0.0,0.0,0.10416415317919063,8.121387283237056e-06
0.4125,0.11920299999999905,0.0,0.0,0.10486689658738364,5.312306101344284e-06
0.42083333333333334,0.11920299999999905,0.0,0.0,0.10532850687830683,3.5121693121693313e-06
0.42916666666666664,0.11920299999999903,0.0,0.0,0.10563521878121869,2.3176823176823125e-06
0.4375,0.11920299999999903,0.0,0.0,0.1058405157894736,1.52631578947369e-06
0.44583333333333336,0.11920299999999903,0.0,0.0,0.10597070000000006,1.0000000000000133e-06
0.45416666666666666,0.11920299999999903,0.0,0.0,0.1060592365269463,1.000000000000015e-06
0.4625,0.5896684845041336,0.5557891725206615,0.5238608295454537,0.5274744111570241,0.005003117768595043
0.4708333333333333,0.6677378191094628,0.6286203153988864,0.5876240760667907,0.5571361057513915,-0.006447916512059364
0.4791666666666667,0.6287735109561761,0.5469474661354583,0.5373548824701198,0.509180628486056,-0.00413211553784861
0.4875,0.17208029428847926,0.11232799903194579,0.10040565440464669,0.13352862826718273,0.0010660338818973903
0.49583333333333335,0.29446481746031866,0.24583246329365088,0.23085793749999997,0.2491163204365081,-0.0007573888888888914
0.5041666666666667,0.3158331564694094,0.2809777542627884,0.29782270611835493,0.2573816469408222,0.011416490471414237
0.5125,0.33767921939736567,0.35639497175141227,0.2587642984934086,0.29850639830508474,-0.004293401129943504
0.5208333333333334,0.2759742543859649,0.28952366861598444,0.21277169395711554,0.23513085380116977,-0.00010568615984405727
0.5291666666666667,0.4284585949367129,0.4187353291139238,0.3974655890944493,0.3669955365141187,0.014438298928919142
0.5375,0.6545162037962033,0.6799110299700284,0.6106484865134864,0.5306279680319681,0.005302958041958038
0.5458333333333333,0.39384681134021016,0.28274562680412363,0.2834974381443301,0.31647616701030934,-0.009392252577319593
0.5541666666666667,0.3694301836945317,0.4236697987616102,0.312787949432405,0.2976285304437565,-0.0014803271413828662
0.5625,0.3061868021235537,0.31612712355212336,0.28338002799227857,0.24929517374517352,-0.007302607142857133
0.5708333333333333,0.31087785475444113,0.40504407732497416,0.30631228840125385,0.25826480773249744,-0.005315078369905961
0.5791666666666667,0.6945392198649966,0.6725026432015433,0.6027176210221796,0.5659668235294113,0.010193962391513992
0.5875,0.4049766282998992,0.35028813410770854,0.30049453537486776,0.3232764297782467,0.000370073917634629
0.5958333333333333,0.27440852586206965,0.2462016781609194,0.2240602145593871,0.22378402394636002,-0.002354289272030646
0.6041666666666666,0.6174994632352959,0.5668984758403361,0.5053298434873952,0.5052398046218485,0.0015108340336134555
0.6125,0.5977458792016832,0.4831651281512603,0.4662052132352934,0.4722274359243694,-0.005233908613445376
0.6208333333333333,0.11920299999999903,0.0,0.0,0.09115480792079206,2.6826732673267275e-05
0.6291666666666667,0.39713308387799856,0.3337726525054466,0.32150556100217864,0.3406433006535943,0.007417181917211317
0.6375,0.45300393933266003,0.4443878685540949,0.3916644843276041,0.3769825510616784,-0.003065758341759355
0.6458333333333334,0.3253079778002019,0.3238606538849646,0.27297989001009093,0.2681172058526743,-0.001543704339051458
0.6541666666666667,0.3324534305418728,0.3506067418719211,0.27450178916256157,0.27823816354679765,-0.004105374384236449
0.6625,0.45429370264966,0.46561059273797817,0.41742745142296445,0.3763897674190387,-0.005072670264965654
0.6708333333333333,0.36913774423270246,0.36941359578736205,0.34257396489468406,0.3075187883650951,-0.0007118064192577719
0.6791666666666667,0.11920299999999903,0.0,0.0,0.09376932435033689,-0.0002707584215591927
0.6875,0.11920299999999903,0.0,0.0,0.09803746878097125,3.0189296333003016e-05
0.6958333333333333,0.11920299999999903,0.0,0.0,0.10102530791229741,1.9748331744518552e-05
0.7041666666666667,0.11920299999999903,0.0,0.0,0.10296319246031753,1.2634920634920677e-05
0.7125,0.11920299999999903,0.0,0.0,0.10419927299412911,7.953033268101813e-06
0.7208333333333333,0.11920299999999905,0.0,0.0,0.10496333948717944,4.946666666666599e-06
0.7291666666666666,0.12472531750741758,0.021788669634025714,0.028427256181998022,0.11174551632047483,-0.00028599802176063613
0.7375,0.11920299999999905,0.0,0.0,0.1051774210526316,4.132631578947377e-06
0.7458333333333333,0.11920299999999905,0.0,0.0,0.10557993597560977,2.5152439024390086e-06
0.7541666666666667,0.11920299999999903,0.0,0.0,0.10582260331384041,1.6062378167641443e-06
0.7625,0.11920299999999903,0.0,0.0,0.1059772063178678,1.000000000000014e-06
0.7708333333333334,0.18854069646365348,0.10276894793713164,0.09842848330058941,0.1689371660117877,2.331630648328882e-05
0.7791666666666667,0.1748544647887318,0.19150330684104636,0.0864294517102616,0.15933604828973844,0.0010228792756539263
0.7875,0.39030335548842254,0.3817519738167169,0.3410409657603226,0.34611848640483456,0.013694917421953681
0.7958333333333333,0.49391996285140843,0.508646715863454,0.44206179718875466,0.437483263052209,-0.009257231927710843
0.8041666666666667,0.5185430658436231,0.5902940010288069,0.518216632716049,0.441360732510288,-0.0006617499999999988
0.8125,0.3295784216981142,0.5158831886792452,0.4254533349056609,0.27169650188679245,0.007380849056603778
0.8208333333333333,0.5346770829170829,0.7023493856143846,0.5716725954045951,0.4364363956043957,-0.005454985014985016
0.8291666666666667,0.4775550707964603,0.5606618751229101,0.42415539134709884,0.38111598623402126,-0.008735198623402156
0.8375,0.2291360698818885,0.17103660925196842,0.13522946751968495,0.18312245177165362,0.0007453375984251956
0.8458333333333333,0.23893063779527463,0.131692687007874,0.11366774999999989,0.19624092322834674,-0.007406825787401576
0.8541666666666666,0.5997162804503604,0.547769687819857,0.5238876745138173,0.4988317799385872,0.004364123848515861
0.8625,0.695622790720631,0.757666176702863,0.6671877038499513,0.5607601006910172,0.00018463277393878925
0.8708333333333333,0.47075510557185,0.5373778699902245,0.4563938983382203,0.3769801818181819,-0.0032998983382209173
0.8791666666666667,0.8035722617107949,0.7529824887983713,0.6688038340122205,0.6289548778004073,0.002107804480651731
0.8875,0.6697386381048384,0.6551954667338716,0.5938804153225808,0.5244277469758065,-0.009325722782258067
0.8958333333333334,0.573864310344829,0.5463300814176241,0.5011248687739465,0.4360807049808429,0.0018830756704980875
0.9041666666666667,0.545424416073248,0.5049673011190231,0.48830467853509624,0.40910933570701996,0.014158338758901316
0.9125,0.11920299999999903,0.0,0.0,0.08739292361809038,-0.0002108522613065301
0.9208333333333333,0.6290732169312182,0.5701542846560846,0.48799994920634976,0.5171741619047613,0.0013769248677248784
0.9291666666666667,0.5680963253138079,0.544221478033473,0.46199191108786614,0.4446968702928868,0.00831984518828451
0.9375,0.18745628861003757,0.2251459777992281,0.13603224227799254,0.1510509584942084,0.0031586563706563673
0.9458333333333333,0.2055440319361273,0.2805187684630737,0.15930111976047903,0.17098043712574876,0.0001225289421157684
0.9541666666666667,0.4423229713193132,0.46025810038240905,0.3632435745697896,0.3806699493307847,-0.004158644359464625
0.9625,0.8231540056710764,0.8118966786389421,0.7021059905482046,0.6705868865784507,0.010594750472589776
0.9708333333333333,0.2525904138915306,0.3742775585156993,0.23241054424357763,0.2022752959086584,0.013559836346336824
0.9791666666666666,0.31419698137254937,0.31348539117647084,0.239960888235294,0.25637602941176485,-0.003700848039215691
0.9875,0.3321531101278274,0.442928507374631,0.2752228633235006,0.2727017256637174,-0.006587159292035399
0.9958333333333333,0.5163653123689745,0.5359136132075473,0.4891622693920331,0.4270023176100625,-0.004152625786163518
