day_fraction,activity,irregularity,tempo,q,p
0.004166666666666667,0.49886945723014753,0.5687439643584519,0.4596560020366598,0.3925222118126272,-0.0027156883910386975
0.0125,0.524451993236714,0.5652985053140098,0.4730608811594205,0.4254653024154596,0.00037114106280192774
0.020833333333333332,0.6182952734693902,0.6434832397959183,0.5618345928571421,0.47606522040816374,0.012275596938775515
0.029166666666666667,0.6891882808764945,0.6369105438246999,0.5668408804780871,0.516109435258963,0.005455530876494037
0.0375,0.5900856826222673,0.5365821123829349,0.4868333964620188,0.4496497721123828,-0.0024315691987512955
0.04583333333333333,0.29210591705498523,0.22041308201304752,0.21822876234855543,0.2338778387698041,-0.0006063178005591813
0.05416666666666667,0.5779113066792134,0.6065398965192862,0.5047360310442148,0.47955532831608705,0.0010217055503292597
0.0625,0.269816787187838,0.3297648425624324,0.20083369923995645,0.220772210640608,-0.0020401357220412586
0.07083333333333333,0.4539561037260862,0.4351469244712994,0.38206333635448114,0.3696489657603224,-0.0014777583081571019
0.07916666666666666,0.209603893292682,0.11923910772357729,0.11043014735772358,0.1688376504065042,0.007373404471544712
0.0875,0.4259185751697414,0.4294699456838025,0.3543828942774009,0.3466382793404461,-0.0029436741028128115
0.09583333333333334,0.568281681818184,0.5271295818181819,0.5238468010101006,0.4540729131313127,0.010844828282828277
0.10416666666666667,0.528615783838387,0.4893673535353537,0.4532887282828279,0.4175681111111111,0.006392027272727255
0.1125,0.382789201689548,0.4731994699049627,0.41169332418162596,0.30923531573389573,0.0031672840549102433
0.12083333333333333,0.3751205319148958,0.45495673150962523,0.36992479229989883,0.3060276008105369,0.005668872340425533
0.12916666666666668,0.33843698855359056,0.4702629354838714,0.30323515192507783,0.2666601977107182,0.0007613402705515117
0.1375,0.30848587839195984,0.37163147738693464,0.2749884743718595,0.2633144804020101,0.0004159396984924618
0.14583333333333334,0.39600036608066275,0.4543319379524305,0.3891984043433299,0.32778764529472576,0.009113471561530515
0.15416666666666667,0.6101818901673647,0.6341630763598326,0.5218916893305432,0.4956639414225938,-0.0032815836820083667
0.1625,0.6976021182170543,0.8057427771317831,0.7058076085271319,0.5347837529069771,0.012263190891472871
0.17083333333333334,0.40072659280855266,0.4657746433430517,0.3431131972789119,0.3134186034985429,-0.0003868542274052486
0.17916666666666667,0.6472271332684826,0.6142445350194546,0.5419498210116724,0.49530343871595384,-0.00022325291828793613
0.1875,0.48119608545270043,0.4205099989827063,0.405685019328586,0.38541940590030493,-0.008788304170905373
0.19583333333333333,0.5107881735849064,0.6232487122641504,0.5647000018867916,0.4074059245283023,0.007563098113207541
